zcta,stab,border_dyad,S_i,dist_km,d_ic
25312,WV,MD-WV,0,204.3375850472213,-204.3375850472213
25313,WV,MD-WV,0,214.43834587593932,-214.43834587593932
25320,WV,MD-WV,0,198.45227466726757,-198.45227466726757
25404,WV,MD-WV,0,4.345002937283168,-4.345002937283168
25530,WV,MD-WV,0,281.34141296839596,-281.34141296839596
25535,WV,MD-WV,0,272.9469215820783,-272.9469215820783
25547,WV,MD-WV,0,256.7079671634537,-256.7079671634537
25555,WV,MD-WV,0,286.09466204842505,-286.09466204842505
25557,WV,MD-WV,0,261.9048447695576,-261.9048447695576
25022,WV,MD-WV,0,251.0459778003073,-251.0459778003073
24986,WV,MD-WV,0,157.39654963939017,-157.39654963939017
24991,WV,MD-WV,0,159.81467876468162,-159.81467876468162
25002,WV,MD-WV,0,194.25520580262832,-194.25520580262832
25003,WV,MD-WV,0,224.5617025858547,-224.5617025858547
25405,WV,MD-WV,0,13.939915875373806,-13.939915875373806
25559,WV,MD-WV,0,255.95751151849274,-255.95751151849274
25560,WV,MD-WV,0,224.20069224685133,-224.20069224685133
25565,WV,MD-WV,0,246.5091520425806,-246.5091520425806
25570,WV,MD-WV,0,275.0038800992636,-275.0038800992636
25571,WV,MD-WV,0,251.48991594376872,-251.48991594376872
25573,WV,MD-WV,0,238.4839878426309,-238.4839878426309
25617,WV,MD-WV,0,258.5352762916453,-258.5352762916453
25005,WV,MD-WV,0,168.40644067598396,-168.40644067598396
25011,WV,MD-WV,0,216.44129754166119,-216.44129754166119
25141,WV,MD-WV,0,147.8648628539858,-147.8648628539858
25142,WV,MD-WV,0,226.70258874852473,-226.70258874852473
25148,WV,MD-WV,0,220.18521914387128,-220.18521914387128
26202,WV,MD-WV,0,147.25015671840558,-147.25015671840558
26203,WV,MD-WV,0,122.045933367851,-122.045933367851
26241,WV,MD-WV,0,41.70278541046783,-41.70278541046783
26263,WV,MD-WV,0,27.653031265529684,-27.653031265529684
26269,WV,MD-WV,0,14.960729262171427,-14.960729262171427
26266,WV,MD-WV,0,122.92138617911955,-122.92138617911955
26205,WV,MD-WV,0,140.8413611215079,-140.8413611215079
26563,WV,MD-WV,0,67.40103008667553,-67.40103008667553
25810,WV,MD-WV,0,242.969584433491,-242.969584433491
26170,WV,MD-WV,0,143.91569367416787,-143.91569367416787
26354,WV,MD-WV,0,46.33621164583929,-46.33621164583929
26361,WV,MD-WV,0,71.04881574596234,-71.04881574596234
26574,WV,MD-WV,0,59.287991253013914,-59.287991253013914
26575,WV,MD-WV,0,81.20303723203114,-81.20303723203114
26581,WV,MD-WV,0,92.72218931077278,-92.72218931077278
26178,WV,MD-WV,0,133.07340685312585,-133.07340685312585
25818,WV,MD-WV,0,210.77616096853347,-210.77616096853347
25820,WV,MD-WV,0,237.84691082308666,-237.84691082308666
25823,WV,MD-WV,0,226.42347441978956,-226.42347441978956
25825,WV,MD-WV,0,222.92565804553482,-222.92565804553482
26366,WV,MD-WV,0,72.58424207058995,-72.58424207058995
26372,WV,MD-WV,0,80.730444016473,-80.730444016473
26412,WV,MD-WV,0,101.29905096677355,-101.29905096677355
26431,WV,MD-WV,0,68.02204632985458,-68.02204632985458
26456,WV,MD-WV,0,109.91423057917598,-109.91423057917598
26404,WV,MD-WV,0,70.35187175566081,-70.35187175566081
26405,WV,MD-WV,0,34.57898558602239,-34.57898558602239
26586,WV,MD-WV,0,53.400108589126226,-53.400108589126226
26181,WV,MD-WV,0,187.05369965383795,-187.05369965383795
26187,WV,MD-WV,0,167.60963365501252,-167.60963365501252
26201,WV,MD-WV,0,65.48131376268668,-65.48131376268668
25826,WV,MD-WV,0,244.79495185386043,-244.79495185386043
25827,WV,MD-WV,0,224.40310219755358,-224.40310219755358
25832,WV,MD-WV,0,216.91626335908745,-216.91626335908745
25836,WV,MD-WV,0,221.90580604859323,-221.90580604859323
25841,WV,MD-WV,0,231.4483723554123,-231.4483723554123
26378,WV,MD-WV,0,82.7740733546158,-82.7740733546158
26385,WV,MD-WV,0,74.20410683313656,-74.20410683313656
26408,WV,MD-WV,0,68.69114991262215,-68.69114991262215
26206,WV,MD-WV,0,126.72442129846017,-126.72442129846017
26209,WV,MD-WV,0,102.87030938809764,-102.87030938809764
26215,WV,MD-WV,0,94.0217479712519,-94.0217479712519
26217,WV,MD-WV,0,107.0497864001788,-107.0497864001788
26228,WV,MD-WV,0,91.1763505171283,-91.1763505171283
26230,WV,MD-WV,0,87.2103330656541,-87.2103330656541
25849,WV,MD-WV,0,226.41210120586254,-226.41210120586254
25854,WV,MD-WV,0,176.36352497138418,-176.36352497138418
26411,WV,MD-WV,0,104.4700530913334,-104.4700530913334
26415,WV,MD-WV,0,123.70761185325058,-123.70761185325058
26421,WV,MD-WV,0,122.32325638082729,-122.32325638082729
26424,WV,MD-WV,0,58.55043979152624,-58.55043979152624
26425,WV,MD-WV,0,17.081661589854022,-17.081661589854022
26587,WV,MD-WV,0,69.42354683914729,-69.42354683914729
26590,WV,MD-WV,0,71.40991423860238,-71.40991423860238
26237,WV,MD-WV,0,69.72084853969343,-69.72084853969343
26238,WV,MD-WV,0,58.66887792118337,-58.66887792118337
25855,WV,MD-WV,0,201.9716820615423,-201.9716820615423
25862,WV,MD-WV,0,184.39741376819433,-184.39741376819433
25865,WV,MD-WV,0,230.91813067383595,-230.91813067383595
25868,WV,MD-WV,0,179.98618948401725,-179.98618948401725
25873,WV,MD-WV,0,221.09917668191923,-221.09917668191923
25875,WV,MD-WV,0,242.40279193181374,-242.40279193181374
25878,WV,MD-WV,0,224.8459372098001,-224.8459372098001
25879,WV,MD-WV,0,195.81239083286448,-195.81239083286448
25882,WV,MD-WV,0,244.13879392299253,-244.13879392299253
25916,WV,MD-WV,0,243.55530800845915,-243.55530800845915
25917,WV,MD-WV,0,205.04150450263222,-205.04150450263222
25921,WV,MD-WV,0,228.6052936578176,-228.6052936578176
25942,WV,MD-WV,0,185.0247332701126,-185.0247332701126
25978,WV,MD-WV,0,216.97408692935886,-216.97408692935886
26426,WV,MD-WV,0,91.92113948799178,-91.92113948799178
26253,WV,MD-WV,0,54.74985576947134,-54.74985576947134
26259,WV,MD-WV,0,56.30186095209038,-56.30186095209038
26003,WV,MD-WV,0,106.88654544201107,-106.88654544201107
26031,WV,MD-WV,0,110.02403888731212,-110.02403888731212
26032,WV,MD-WV,0,104.79962387791521,-104.79962387791521
25936,WV,MD-WV,0,195.55143672437012,-195.55143672437012
25951,WV,MD-WV,0,211.0680615168941,-211.0680615168941
25985,WV,MD-WV,0,199.58028027779977,-199.58028027779977
25880,WV,MD-WV,0,209.9924202550229,-209.9924202550229
25902,WV,MD-WV,0,236.99157483496646,-236.99157483496646
25904,WV,MD-WV,0,210.29689166896014,-210.29689166896014
25907,WV,MD-WV,0,203.75263621979101,-203.75263621979101
26601,WV,MD-WV,0,119.24958565842122,-119.24958565842122
26611,WV,MD-WV,0,122.31599459772926,-122.31599459772926
26621,WV,MD-WV,0,106.94842634658244,-106.94842634658244
26623,WV,MD-WV,0,134.28516492439633,-134.28516492439633
26627,WV,MD-WV,0,107.60044076770959,-107.60044076770959
26261,WV,MD-WV,0,143.81704531422017,-143.81704531422017
26264,WV,MD-WV,0,74.91241722092361,-74.91241722092361
26267,WV,MD-WV,0,59.82369062734972,-59.82369062734972
26268,WV,MD-WV,0,62.172351908123105,-62.172351908123105
26271,WV,MD-WV,0,18.435429920041262,-18.435429920041262
26275,WV,MD-WV,0,46.582854279370984,-46.582854279370984
26288,WV,MD-WV,0,109.60705664166788,-109.60705664166788
26292,WV,MD-WV,0,6.996318680548267,-6.996318680548267
26293,WV,MD-WV,0,61.1733883706855,-61.1733883706855
26296,WV,MD-WV,0,50.790578507486025,-50.790578507486025
25913,WV,MD-WV,0,240.13405231371172,-240.13405231371172
25915,WV,MD-WV,0,236.65441616650716,-236.65441616650716
25920,WV,MD-WV,0,233.6164102568923,-233.6164102568923
25932,WV,MD-WV,0,225.88454300699206,-225.88454300699206
26435,WV,MD-WV,0,51.399060168514495,-51.399060168514495
26436,WV,MD-WV,0,105.06134092789334,-105.06134092789334
26438,WV,MD-WV,0,70.90089226728395,-70.90089226728395
26656,WV,MD-WV,0,181.43542267644034,-181.43542267644034
26662,WV,MD-WV,0,153.24615111756546,-153.24615111756546
26691,WV,MD-WV,0,136.38495259200363,-136.38495259200363
26714,WV,MD-WV,0,38.986618358576,-38.986618358576
26731,WV,MD-WV,0,25.128841116244484,-25.128841116244484
26755,WV,MD-WV,0,36.8046679209237,-36.8046679209237
26801,WV,MD-WV,0,45.164506655260574,-45.164506655260574
26804,WV,MD-WV,0,64.084495679201,-64.084495679201
26710,WV,MD-WV,0,14.479958749866585,-14.479958749866585
26743,WV,MD-WV,0,13.168548418777744,-13.168548418777744
26631,WV,MD-WV,0,103.45958506718642,-103.45958506718642
26636,WV,MD-WV,0,137.54689245944198,-137.54689245944198
26638,WV,MD-WV,0,138.53368539526883,-138.53368539526883
26320,WV,MD-WV,0,114.54120838321184,-114.54120838321184
26330,WV,MD-WV,0,62.69092462393905,-62.69092462393905
26338,WV,MD-WV,0,97.9201109522085,-97.9201109522085
26362,WV,MD-WV,0,134.51170519664802,-134.51170519664802
26369,WV,MD-WV,0,72.16426256987069,-72.16426256987069
26291,WV,MD-WV,0,100.03151785658348,-100.03151785658348
26276,WV,MD-WV,0,30.2253731904092,-30.2253731904092
26278,WV,MD-WV,0,62.853738268548305,-62.853738268548305
26280,WV,MD-WV,0,72.35509321816718,-72.35509321816718
26282,WV,MD-WV,0,95.49791753295833,-95.49791753295833
26283,WV,MD-WV,0,32.71492952214311,-32.71492952214311
26285,WV,MD-WV,0,51.68449571817068,-51.68449571817068
25962,WV,MD-WV,0,179.45539339278895,-179.45539339278895
25971,WV,MD-WV,0,232.56596836086948,-232.56596836086948
26440,WV,MD-WV,0,35.86743026127018,-35.86743026127018
26443,WV,MD-WV,0,109.72813732795888,-109.72813732795888
26444,WV,MD-WV,0,23.77190745633161,-23.77190745633161
26447,WV,MD-WV,0,91.99448206825775,-91.99448206825775
26448,WV,MD-WV,0,86.09417065984908,-86.09417065984908
26451,WV,MD-WV,0,78.42001759110155,-78.42001759110155
26651,WV,MD-WV,0,155.74038964145703,-155.74038964145703
26660,WV,MD-WV,0,141.43564111420127,-141.43564111420127
26676,WV,MD-WV,0,154.6167637431739,-154.6167637431739
26684,WV,MD-WV,0,165.9516679522445,-165.9516679522445
26690,WV,MD-WV,0,179.10008188405303,-179.10008188405303
26298,WV,MD-WV,0,107.94696404647573,-107.94696404647573
25977,WV,MD-WV,0,198.90525087846456,-198.90525087846456
25981,WV,MD-WV,0,163.7762329154958,-163.7762329154958
25984,WV,MD-WV,0,164.64250782273353,-164.64250782273353
26030,WV,MD-WV,0,114.50552143811338,-114.50552143811338
26505,WV,MD-WV,0,39.57823855457455,-39.57823855457455
26323,WV,MD-WV,0,68.66199111024365,-68.66199111024365
26034,WV,MD-WV,0,133.4824582883599,-133.4824582883599
26035,WV,MD-WV,0,115.15063442918691,-115.15063442918691
26036,WV,MD-WV,0,95.12943534890312,-95.12943534890312
26038,WV,MD-WV,0,109.37065601772865,-109.37065601772865
26040,WV,MD-WV,0,110.37667307435268,-110.37667307435268
26056,WV,MD-WV,0,128.72600064326392,-128.72600064326392
26148,WV,MD-WV,0,145.8548808313449,-145.8548808313449
26525,WV,MD-WV,0,12.041191895833283,-12.041191895833283
26610,WV,MD-WV,0,133.72993737325146,-133.72993737325146
26624,WV,MD-WV,0,125.83835149276769,-125.83835149276769
26629,WV,MD-WV,0,126.49086064979403,-126.49086064979403
26547,WV,MD-WV,0,27.68660139229044,-27.68660139229044
26704,WV,MD-WV,0,26.246601441522575,-26.246601441522575
26705,WV,MD-WV,0,6.853586244400156,-6.853586244400156
26711,WV,MD-WV,0,23.86830205302009,-23.86830205302009
26716,WV,MD-WV,0,2.7093340567746464,-2.7093340567746464
26717,WV,MD-WV,0,3.8087100260840003,-3.8087100260840003
26719,WV,MD-WV,0,8.26311836811874,-8.26311836811874
26726,WV,MD-WV,0,4.016459748630916,-4.016459748630916
26335,WV,MD-WV,0,109.4306612557101,-109.4306612557101
26337,WV,MD-WV,0,143.38322980572147,-143.38322980572147
26339,WV,MD-WV,0,96.09782238745377,-96.09782238745377
26346,WV,MD-WV,0,134.6365296270299,-134.6365296270299
26347,WV,MD-WV,0,54.60637533737196,-54.60637533737196
26348,WV,MD-WV,0,89.66854107456136,-89.66854107456136
26351,WV,MD-WV,0,120.4804030140294,-120.4804030140294
26059,WV,MD-WV,0,102.49494399411635,-102.49494399411635
26149,WV,MD-WV,0,119.31912145722258,-119.31912145722258
26147,WV,MD-WV,0,140.14282521783375,-140.14282521783375
26041,WV,MD-WV,0,106.55843543895459,-106.55843543895459
26047,WV,MD-WV,0,130.39933877975528,-130.39933877975528
26050,WV,MD-WV,0,138.36108724526073,-138.36108724526073
26750,WV,MD-WV,0,0.308769103109286,-0.308769103109286
26753,WV,MD-WV,0,2.109548093384257,-2.109548093384257
25653,WV,MD-WV,0,265.9516641885789,-265.9516641885789
25688,WV,MD-WV,0,290.145472303781,-290.145472303781
25702,WV,MD-WV,0,259.5126080153036,-259.5126080153036
25831,WV,MD-WV,0,187.9973866922812,-187.9973866922812
25837,WV,MD-WV,0,185.42463382694692,-185.42463382694692
25846,WV,MD-WV,0,204.02903707897286,-204.02903707897286
25857,WV,MD-WV,0,233.71680334278975,-233.71680334278975
25870,WV,MD-WV,0,240.14357680416038,-240.14357680416038
26055,WV,MD-WV,0,110.24047907084349,-110.24047907084349
26060,WV,MD-WV,0,100.31721862380151,-100.31721862380151
26070,WV,MD-WV,0,110.63578255254524,-110.63578255254524
26074,WV,MD-WV,0,107.40448495234034,-107.40448495234034
26508,WV,MD-WV,0,35.659128722174465,-35.659128722174465
26519,WV,MD-WV,0,12.95074507588244,-12.95074507588244
26520,WV,MD-WV,0,29.07298510632632,-29.07298510632632
26757,WV,MD-WV,0,22.428481905475643,-22.428481905475643
25690,WV,MD-WV,0,286.38969018926025,-286.38969018926025
25692,WV,MD-WV,0,285.885402867217,-285.885402867217
25696,WV,MD-WV,0,282.6975804271324,-282.6975804271324
25699,WV,MD-WV,0,280.97986956185935,-280.97986956185935
25701,WV,MD-WV,0,268.58444492293717,-268.58444492293717
25811,WV,MD-WV,0,238.39409931202684,-238.39409931202684
25817,WV,MD-WV,0,232.53831497226224,-232.53831497226224
26101,WV,MD-WV,0,178.5221206001517,-178.5221206001517
26104,WV,MD-WV,0,170.10204648795832,-170.10204648795832
26105,WV,MD-WV,0,173.92995513193796,-173.92995513193796
26133,WV,MD-WV,0,187.11484246369807,-187.11484246369807
26521,WV,MD-WV,0,64.04930103702753,-64.04930103702753
26763,WV,MD-WV,0,6.953048001936183,-6.953048001936183
26807,WV,MD-WV,0,64.95589590540025,-64.95589590540025
26818,WV,MD-WV,0,33.90959568110627,-33.90959568110627
26833,WV,MD-WV,0,24.643747478852607,-24.643747478852607
26836,WV,MD-WV,0,43.103186194526586,-43.103186194526586
25703,WV,MD-WV,0,267.01026271096765,-267.01026271096765
26141,WV,MD-WV,0,155.1719610788415,-155.1719610788415
26142,WV,MD-WV,0,168.31251009464827,-168.31251009464827
26151,WV,MD-WV,0,148.87780562943465,-148.87780562943465
26534,WV,MD-WV,0,44.19031543342407,-44.19031543342407
26542,WV,MD-WV,0,26.549753131735958,-26.549753131735958
26810,WV,MD-WV,0,54.864405107258946,-54.864405107258946
26812,WV,MD-WV,0,58.7101957623118,-58.7101957623118
26814,WV,MD-WV,0,50.481037027892,-50.481037027892
26155,WV,MD-WV,0,109.65079833264721,-109.65079833264721
26159,WV,MD-WV,0,123.70882190615868,-123.70882190615868
26160,WV,MD-WV,0,167.02662805485667,-167.02662805485667
26164,WV,MD-WV,0,192.81643138985945,-192.81643138985945
26167,WV,MD-WV,0,104.91732897520865,-104.91732897520865
26554,WV,MD-WV,0,53.85508115332923,-53.85508115332923
26559,WV,MD-WV,0,59.41535307117889,-59.41535307117889
26560,WV,MD-WV,0,56.34580121751348,-56.34580121751348
26571,WV,MD-WV,0,66.2299494573968,-66.2299494573968
26815,WV,MD-WV,0,80.50837597911578,-80.50837597911578
26817,WV,MD-WV,0,18.806529649339726,-18.806529649339726
26823,WV,MD-WV,0,43.32907613786794,-43.32907613786794
26851,WV,MD-WV,0,52.148943710490705,-52.148943710490705
26852,WV,MD-WV,0,21.75763564842803,-21.75763564842803
25639,WV,MD-WV,0,259.64327139867294,-259.64327139867294
24622,WV,MD-WV,0,299.4233631680903,-299.4233631680903
25966,WV,MD-WV,0,192.75112340795576,-192.75112340795576
26544,WV,MD-WV,0,58.94058497853546,-58.94058497853546
26546,WV,MD-WV,0,47.10497082347072,-47.10497082347072
26886,WV,MD-WV,0,35.817790540038146,-35.817790540038146
25387,WV,MD-WV,0,208.6899454266805,-208.6899454266805
26524,WV,MD-WV,0,27.684817502251352,-27.684817502251352
26671,WV,MD-WV,0,157.66016394202808,-157.66016394202808
24895,WV,MD-WV,0,273.7839303853465,-273.7839303853465
26506,WV,MD-WV,0,41.876516752169536,-41.876516752169536
24943,WV,MD-WV,0,187.17815281928165,-187.17815281928165
25544,WV,MD-WV,0,250.99123983616641,-250.99123983616641
25851,WV,MD-WV,0,219.69583589234537,-219.69583589234537
25943,WV,MD-WV,0,241.83746748864556,-241.83746748864556
26058,WV,MD-WV,0,113.30853722644852,-113.30853722644852
24855,WV,MD-WV,0,262.207512691717,-262.207512691717
25612,WV,MD-WV,0,269.34234313573876,-269.34234313573876
25755,WV,MD-WV,0,267.7414355310273,-267.7414355310273
24739,WV,MD-WV,0,243.95049362184577,-243.95049362184577
26838,WV,MD-WV,0,55.91273327877415,-55.91273327877415
25986,WV,MD-WV,0,186.59326359835168,-186.59326359835168
25866,WV,MD-WV,0,196.89296551022724,-196.89296551022724
26210,WV,MD-WV,0,75.83437445349153,-75.83437445349153
24726,WV,PA-WV,0,257.37238090929736,-257.37238090929736
24808,WV,PA-WV,0,278.70346072114177,-278.70346072114177
24826,WV,PA-WV,0,288.5057635186677,-288.5057635186677
24872,WV,PA-WV,0,280.8345919682147,-280.8345919682147
24878,WV,PA-WV,0,273.9263547522923,-273.9263547522923
24957,WV,PA-WV,0,205.54033198444648,-205.54033198444648
25007,WV,PA-WV,0,226.44866394305677,-226.44866394305677
25048,WV,PA-WV,0,213.48207578382994,-213.48207578382994
25118,WV,PA-WV,0,192.41803264679265,-192.41803264679265
25132,WV,PA-WV,0,174.66986450055668,-174.66986450055668
25185,WV,PA-WV,0,179.00236245261362,-179.00236245261362
25244,WV,PA-WV,0,137.86098804299272,-137.86098804299272
25261,WV,PA-WV,0,111.10307675351585,-111.10307675351585
25523,WV,PA-WV,0,209.2058667527432,-209.2058667527432
25606,WV,PA-WV,0,246.41437373692258,-246.41437373692258
25840,WV,PA-WV,0,195.26862787635275,-195.26862787635275
25976,WV,PA-WV,0,212.5090586995392,-212.5090586995392
26037,WV,PA-WV,0,5.551260009814797,-5.551260009814797
26161,WV,PA-WV,0,88.08250667326998,-88.08250667326998
26257,WV,PA-WV,0,89.50607889326196,-89.50607889326196
26270,WV,PA-WV,0,101.85558598587397,-101.85558598587397
26327,WV,PA-WV,0,76.09950656853479,-76.09950656853479
26374,WV,PA-WV,0,30.608362767207574,-30.608362767207574
26430,WV,PA-WV,0,95.99276821030095,-95.99276821030095
26452,WV,PA-WV,0,77.1586821626816,-77.1586821626816
26591,WV,PA-WV,0,29.827753469866302,-29.827753469866302
26679,WV,PA-WV,0,176.05424981198144,-176.05424981198144
26855,WV,PA-WV,0,86.27242284132346,-86.27242284132346
26463,WV,PA-WV,0,32.45490009400886,-32.45490009400886
24993,WV,PA-WV,0,231.1469352847699,-231.1469352847699
24817,WV,PA-WV,0,289.2536954682715,-289.2536954682715
24822,WV,PA-WV,0,255.19780290449015,-255.19780290449015
24844,WV,PA-WV,0,273.41119785074864,-273.41119785074864
24857,WV,PA-WV,0,247.90068830987045,-247.90068830987045
24894,WV,PA-WV,0,294.6878419989969,-294.6878419989969
25009,WV,PA-WV,0,199.67335656046743,-199.67335656046743
25031,WV,PA-WV,0,188.23936143371517,-188.23936143371517
25126,WV,PA-WV,0,185.92662958869124,-185.92662958869124
25243,WV,PA-WV,0,143.00753966817445,-143.00753966817445
25248,WV,PA-WV,0,152.98873468640025,-152.98873468640025
25521,WV,PA-WV,0,209.36131683520742,-209.36131683520742
25526,WV,PA-WV,0,194.23616673946347,-194.23616673946347
25540,WV,PA-WV,0,223.79912223182544,-223.79912223182544
25661,WV,PA-WV,0,270.388203718673,-270.388203718673
25669,WV,PA-WV,0,260.4845934201428,-260.4845934201428
25801,WV,PA-WV,0,220.74920686178223,-220.74920686178223
25918,WV,PA-WV,0,225.42779127254153,-225.42779127254153
25938,WV,PA-WV,0,180.51661234937205,-180.51661234937205
26138,WV,PA-WV,0,96.71972013849107,-96.71972013849107
26175,WV,PA-WV,0,43.11892704141445,-43.11892704141445
25876,WV,PA-WV,0,246.95557961642996,-246.95557961642996
25969,WV,PA-WV,0,239.66029531282382,-239.66029531282382
26134,WV,PA-WV,0,75.06985899296504,-75.06985899296504
26146,WV,PA-WV,0,53.436113046347785,-53.436113046347785
26180,WV,PA-WV,0,92.92734034064638,-92.92734034064638
26254,WV,PA-WV,0,90.5891682967176,-90.5891682967176
26422,WV,PA-WV,0,47.43027545096899,-47.43027545096899
26541,WV,PA-WV,0,4.445161049128173,-4.445161049128173
26572,WV,PA-WV,0,26.239612930163954,-26.239612930163954
26617,WV,PA-WV,0,141.28249575446074,-141.28249575446074
26680,WV,PA-WV,0,185.38542513905918,-185.38542513905918
26802,WV,PA-WV,0,123.18691219493128,-123.18691219493128
25231,WV,PA-WV,0,155.18935725250438,-155.18935725250438
25909,WV,PA-WV,0,219.24500109919776,-219.24500109919776
25685,WV,PA-WV,0,265.42809544395135,-265.42809544395135
25421,WV,PA-WV,0,118.21075545974445,-118.21075545974445
24701,WV,PA-WV,0,277.8752233601273,-277.8752233601273
24716,WV,PA-WV,0,256.0626808743969,-256.0626808743969
24719,WV,PA-WV,0,259.9045652440095,-259.9045652440095
24731,WV,PA-WV,0,266.1323762794655,-266.1323762794655
24818,WV,PA-WV,0,255.23949000550917,-255.23949000550917
24884,WV,PA-WV,0,287.813766249838,-287.813766249838
24941,WV,PA-WV,0,239.0841607907701,-239.0841607907701
25045,WV,PA-WV,0,157.7269516091012,-157.7269516091012
25115,WV,PA-WV,0,187.36399123334647,-187.36399123334647
25306,WV,PA-WV,0,178.7256108017071,-178.7256108017071
25541,WV,PA-WV,0,197.50105625701173,-197.50105625701173
