ZCTA,year,Real_GDP_per_capita_ZCTA,Unemployment_Rate_ZCTA
40862,2025,20449.774070212028,6.2
40862,2026,20449.774070212028,6.2
40863,2012,28735.0675372232,14.2
40863,2013,24700.60958714325,17.9
40863,2014,23401.58529741863,13.9
40863,2015,21216.046089832496,12.6
40863,2016,20696.16050808314,11.4
40863,2017,19523.211042499093,8.5
40863,2018,19726.013847675567,6.3
40863,2019,19359.224737387187,7.9
40863,2020,17882.689289184542,10.0
40863,2021,19332.491679100196,6.9
40863,2022,21321.593127684497,5.6
40863,2023,23098.608805628013,5.9
40863,2024,23302.450902123583,7.2
40863,2025,23302.450902123583,7.2
40863,2026,23302.450902123583,7.2
40865,2012,28735.0675372232,14.2
40865,2013,24700.60958714325,17.9
40865,2014,23401.58529741863,13.9
40865,2015,21216.046089832496,12.6
40865,2016,20696.16050808314,11.4
40865,2017,19523.211042499093,8.5
40865,2018,19726.013847675567,6.3
40865,2019,19359.224737387187,7.9
40865,2020,17882.689289184542,10.0
40865,2021,19332.491679100196,6.9
40865,2022,21321.593127684497,5.6
40865,2023,23098.608805628013,5.9
40865,2024,23302.450902123583,7.2
40865,2025,23302.450902123583,7.2
40865,2026,23302.450902123583,7.2
40868,2012,22447.21977052074,14.3
40868,2013,19249.023090586146,17.4
40868,2014,15875.569857870743,12.8
40868,2015,16100.604529459533,11.1
40868,2016,15781.62705667276,10.0
40868,2017,15089.884551951622,7.5
40868,2018,16083.919319022945,5.2
40868,2019,15377.656573255596,5.9
40868,2020,14665.170470824181,7.9
40868,2021,13679.015947102294,5.6
40868,2022,14703.803265631223,4.9
40868,2023,15939.07754688292,5.1
40868,2024,15391.921060746223,6.2
40868,2025,15391.921060746223,6.2
40868,2026,15391.921060746223,6.2
40870,2012,28735.0675372232,14.2
40870,2013,24700.60958714325,17.9
40870,2014,23401.58529741863,13.9
40870,2015,21216.046089832496,12.6
40870,2016,20696.16050808314,11.4
40870,2017,19523.211042499093,8.5
40870,2018,19726.013847675567,6.3
40870,2019,19359.224737387187,7.9
40870,2020,17882.689289184542,10.0
40870,2021,19332.491679100196,6.9
40870,2022,21321.593127684497,5.6
40870,2023,23098.608805628013,5.9
40870,2024,23302.450902123583,7.2
40870,2025,23302.450902123583,7.2
40870,2026,23302.450902123583,7.2
40873,2012,28735.0675372232,14.2
40873,2013,24700.60958714325,17.9
40873,2014,23401.58529741863,13.9
40873,2015,21216.046089832496,12.6
40873,2016,20696.16050808314,11.4
40873,2017,19523.211042499093,8.5
40873,2018,19726.013847675567,6.3
40873,2019,19359.224737387187,7.9
40873,2020,17882.689289184542,10.0
40873,2021,19332.491679100196,6.9
40873,2022,21321.593127684497,5.6
40873,2023,23098.608805628013,5.9
40873,2024,23302.450902123583,7.2
40873,2025,23302.450902123583,7.2
40873,2026,23302.450902123583,7.2
40874,2012,21835.24482579063,14.27578
40874,2013,19057.26016154506,17.01248
40874,2014,16060.350708211816,12.606240000000001
40874,2015,16234.42760729965,10.91835
40874,2016,15944.491726089993,9.86679
40874,2017,15313.32648381796,7.51211
40874,2018,16135.782802996755,5.3089900000000005
40874,2019,15551.026427433699,5.912110000000001
40874,2020,15009.49095963026,7.83945
40874,2021,14164.89158967073,5.6121099999999995
40874,2022,15029.078790545498,4.93633
40874,2023,16166.360978816321,5.19688
40874,2024,15696.584001751677,6.3211
40874,2025,15696.584001751677,6.3211
40874,2026,15696.584001751677,6.3211
40902,2012,27690.193271295633,12.0
40902,2013,28203.814021067927,13.2
40902,2014,27931.510378330633,10.1
40902,2015,28531.30294017995,8.5
40902,2016,28896.701455016377,9.8
40902,2017,29975.60407116774,8.3
40902,2018,28900.974025974025,6.6
40902,2019,30544.62651974139,6.5
40902,2020,29699.316153782,8.2
40902,2021,30831.97410459055,5.8
40902,2022,31105.2139151144,5.4
40902,2023,33382.54050327473,6.0
40902,2024,33609.51802524836,6.9
40902,2025,33609.51802524836,6.9
40902,2026,33609.51802524836,6.9
40903,2012,21293.90337423313,12.9
40903,2013,26375.063791783617,12.8
40903,2014,26442.3163298043,9.9
40903,2015,24570.115461523576,8.1
40903,2016,21040.73319755601,7.9
40903,2017,21430.188801660937,7.4
40903,2018,20826.650981929877,5.9
40903,2019,20820.566908371788,5.4
40903,2020,20049.36226602617,7.8
40903,2021,20652.35779938724,5.8
40903,2022,21025.59359655613,5.2
40903,2023,22151.49883928271,5.6
40903,2024,22218.26213035708,7.1
40903,2025,22218.26213035708,7.1
40903,2026,22218.26213035708,7.1
40906,2012,21414.261592830426,12.870300000000002
40906,2013,26420.15995215489,12.768950000000002
40906,2014,26471.940128111495,9.8838
40906,2015,24623.074822250917,8.0811
40906,2016,21138.768845274208,7.882450000000001
40906,2017,21520.268829162847,7.3784
40906,2018,20928.90934182197,5.88785
40906,2019,20932.536816982865,5.393250000000001
40906,2020,20159.224872001018,7.7865
40906,2021,20769.159106576833,5.7838
40906,2022,21150.409341459996,5.1865000000000006
40906,2023,22284.26088885954,5.58515
40906,2024,22360.670558964917,7.0757
40906,2025,22360.670558964917,7.0757
40906,2026,22360.670558964917,7.0757
40913,2012,22103.344247706154,13.13946
40913,2013,22485.732527442888,13.7426
40913,2014,22217.88512290404,10.696859999999997
40913,2015,22386.012935752173,9.09686
40913,2016,22510.192636646807,9.31166
40913,2017,22899.765362193633,7.92018
40913,2018,22178.819385617287,6.3286999999999995
40913,2019,23091.828650535743,6.2287
40913,2020,23084.54921179272,7.7659199999999995
40913,2021,23701.790764387242,5.74574
40913,2022,23663.23624087069,5.29148
40913,2023,24936.082409553237,5.94574
40913,2024,25089.721025352927,7.06278
40913,2025,25089.721025352927,7.06278
40913,2026,25089.721025352927,7.06278
40914,2012,17612.56717247534,14.108659999999999
40914,2013,17734.080116072437,14.33856
40914,2014,17335.35383409951,11.26928
40914,2015,17157.817895022203,9.66495
40914,2016,17068.27139384424,8.94763
40914,2017,16855.094264722266,7.595669999999999
40914,2018,16493.645125114963,6.06103
40914,2019,16747.292737518117,5.99567
40914,2020,17385.33076513281,7.42165
40914,2021,17517.473645246162,5.69567
40914,2022,17273.506772530378,5.187010000000001
40914,2023,17734.635427400543,5.865360000000001
40914,2024,17798.783452653053,7.1567
40914,2025,17798.783452653053,7.1567
40914,2026,17798.783452653053,7.1567
40915,2012,21293.90337423313,12.9
40915,2013,26375.063791783617,12.8
40915,2014,26442.3163298043,9.9
40915,2015,24570.115461523576,8.1
40915,2016,21040.73319755601,7.9
40915,2017,21430.188801660937,7.4
40915,2018,20826.650981929877,5.9
40915,2019,20820.566908371788,5.4
40915,2020,20049.36226602617,7.8
40915,2021,20652.35779938724,5.8
40915,2022,21025.59359655613,5.2
40915,2023,22151.49883928271,5.6
40915,2024,22218.26213035708,7.1
40915,2025,22218.26213035708,7.1
40915,2026,22218.26213035708,7.1
40921,2012,21293.90337423313,12.9
40921,2013,26375.063791783617,12.8
40921,2014,26442.3163298043,9.9
40921,2015,24570.115461523576,8.1
40921,2016,21040.73319755601,7.9
40921,2017,21430.188801660937,7.4
40921,2018,20826.650981929877,5.9
40921,2019,20820.566908371788,5.4
40921,2020,20049.36226602617,7.8
40921,2021,20652.35779938724,5.8
40921,2022,21025.59359655613,5.2
40921,2023,22151.49883928271,5.6
40921,2024,22218.26213035708,7.1
40921,2025,22218.26213035708,7.1
40921,2026,22218.26213035708,7.1
40923,2012,21293.90337423313,12.9
40923,2013,26375.063791783617,12.8
40923,2014,26442.3163298043,9.9
40923,2015,24570.115461523576,8.1
40923,2016,21040.73319755601,7.9
40923,2017,21430.188801660937,7.4
40923,2018,20826.650981929877,5.9
40923,2019,20820.566908371788,5.4
40923,2020,20049.36226602617,7.8
40923,2021,20652.35779938724,5.8
40923,2022,21025.59359655613,5.2
40923,2023,22151.49883928271,5.6
40923,2024,22218.26213035708,7.1
40923,2025,22218.26213035708,7.1
40923,2026,22218.26213035708,7.1
40927,2012,28735.0675372232,14.2
40927,2013,24700.60958714325,17.9
40927,2014,23401.58529741863,13.9
40927,2015,21216.046089832496,12.6
40927,2016,20696.16050808314,11.4
40927,2017,19523.211042499093,8.5
40927,2018,19726.013847675567,6.3
40927,2019,19359.224737387187,7.9
40927,2020,17882.689289184542,10.0
40927,2021,19332.491679100196,6.9
40927,2022,21321.593127684497,5.6
40927,2023,23098.608805628013,5.9
40927,2024,23302.450902123583,7.2
40927,2025,23302.450902123583,7.2
40927,2026,23302.450902123583,7.2
40935,2012,21293.90337423313,12.9
40935,2013,26375.063791783617,12.8
40935,2014,26442.3163298043,9.9
40935,2015,24570.115461523576,8.1
40935,2016,21040.73319755601,7.9
40935,2017,21430.188801660937,7.4
40935,2018,20826.650981929877,5.9
40935,2019,20820.566908371788,5.4
40935,2020,20049.36226602617,7.8
40935,2021,20652.35779938724,5.8
40935,2022,21025.59359655613,5.2
40935,2023,22151.49883928271,5.6
40935,2024,22218.26213035708,7.1
40935,2025,22218.26213035708,7.1
40935,2026,22218.26213035708,7.1
40939,2012,27581.45634304557,12.0153
40939,2013,28172.72526717009,13.193199999999997
40939,2014,27906.194079505687,10.0966
40939,2015,28463.96275304279,8.4932
40939,2016,28763.149994639552,9.7677
40939,2017,29830.332011586124,8.2847
40939,2018,28763.710534225273,6.588099999999999
40939,2019,30379.317506348107,6.4813
40939,2020,29535.266937690154,8.1932
40939,2021,30658.920627402094,5.8
40939,2022,30933.86036969891,5.3966
40939,2023,33191.61279498687,5.9932
40939,2024,33415.866675035206,6.9034
40939,2025,33415.866675035206,6.9034
40939,2026,33415.866675035206,6.9034
40940,2012,29046.998683589904,11.299819999999999
40940,2013,29018.018923572796,11.74578
40940,2014,28311.310298479795,9.345959999999998
40940,2015,28510.689711416126,7.530519999999999
40940,2016,28576.73620051278,8.07648
40940,2017,28966.902874606,6.9535
40940,2018,28631.87345948016,5.738239999999999
40940,2019,29774.432663274467,5.63824
40940,2020,28884.962069692287,7.4459599999999995
40940,2021,30009.17232203876,5.15368
40940,2022,30656.01635266653,4.75368
40940,2023,32630.21552986927,5.1921
40940,2024,33155.756463088146,6.03824
40940,2025,33155.756463088146,6.03824
40940,2026,33155.756463088146,6.03824
40941,2012,17393.752018827003,14.1
40941,2013,17665.514180255104,14.2
40941,2014,17401.423287607096,11.2
40941,2015,17205.667104522425,9.6
40941,2016,17126.504591084256,8.9
40941,2017,16934.987209807423,7.6
40941,2018,16512.189211457375,6.1
40941,2019,16809.282123859255,6.0
40941,2020,17508.444531980895,7.4
40941,2021,17691.201269715308,5.7
40941,2022,17389.810903238784,5.2
40941,2023,17815.90192288127,5.9
40941,2024,17907.717435688035,7.2
40941,2025,17907.717435688035,7.2
40941,2026,17907.717435688035,7.2
40943,2012,21293.90337423313,12.9
40943,2013,26375.063791783617,12.8
40943,2014,26442.3163298043,9.9
40943,2015,24570.115461523576,8.1
40943,2016,21040.73319755601,7.9
40943,2017,21430.188801660937,7.4
40943,2018,20826.650981929877,5.9
40943,2019,20820.566908371788,5.4
40943,2020,20049.36226602617,7.8
40943,2021,20652.35779938724,5.8
40943,2022,21025.59359655613,5.2
40943,2023,22151.49883928271,5.6
40943,2024,22218.26213035708,7.1
40943,2025,22218.26213035708,7.1
40943,2026,22218.26213035708,7.1
40946,2012,21293.90337423313,12.9
40946,2013,26375.063791783617,12.8
40946,2014,26442.3163298043,9.9
40946,2015,24570.115461523576,8.1
40946,2016,21040.73319755601,7.9
40946,2017,21430.188801660937,7.4
40946,2018,20826.650981929877,5.9
40946,2019,20820.566908371788,5.4
40946,2020,20049.36226602617,7.8
40946,2021,20652.35779938724,5.8
40946,2022,21025.59359655613,5.2
40946,2023,22151.49883928271,5.6
40946,2024,22218.26213035708,7.1
40946,2025,22218.26213035708,7.1
40946,2026,22218.26213035708,7.1
40949,2012,21293.90337423313,12.9
40949,2013,26375.063791783617,12.8
40949,2014,26442.3163298043,9.9
40949,2015,24570.115461523576,8.1
40949,2016,21040.73319755601,7.9
40949,2017,21430.188801660937,7.4
40949,2018,20826.650981929877,5.9
40949,2019,20820.566908371788,5.4
40949,2020,20049.36226602617,7.8
40949,2021,20652.35779938724,5.8
40949,2022,21025.59359655613,5.2
40949,2023,22151.49883928271,5.6
40949,2024,22218.26213035708,7.1
40949,2025,22218.26213035708,7.1
40949,2026,22218.26213035708,7.1
40953,2012,21293.90337423313,12.9
40953,2013,26375.063791783617,12.8
40953,2014,26442.3163298043,9.9
40953,2015,24570.115461523576,8.1
40953,2016,21040.73319755601,7.9
40953,2017,21430.188801660937,7.4
40953,2018,20826.650981929877,5.9
40953,2019,20820.566908371788,5.4
40953,2020,20049.36226602617,7.8
40953,2021,20652.35779938724,5.8
40953,2022,21025.59359655613,5.2
40953,2023,22151.49883928271,5.6
40953,2024,22218.26213035708,7.1
40953,2025,22218.26213035708,7.1
40953,2026,22218.26213035708,7.1
40958,2012,27690.193271295633,12.0
40958,2013,28203.814021067927,13.2
40958,2014,27931.510378330633,10.1
40958,2015,28531.30294017995,8.5
40958,2016,28896.701455016377,9.8
40958,2017,29975.60407116774,8.3
40958,2018,28900.974025974025,6.6
40958,2019,30544.62651974139,6.5
40958,2020,29699.316153782,8.2
40958,2021,30831.97410459055,5.8
40958,2022,31105.2139151144,5.4
40958,2023,33382.54050327473,6.0
40958,2024,33609.51802524836,6.9
40958,2025,33609.51802524836,6.9
40958,2026,33609.51802524836,6.9
40962,2012,17447.09442425919,14.087520000000001
40962,2013,17720.445211425107,14.18528
40962,2014,17454.559456010167,11.188479999999998
40962,2015,17258.89856815374,9.58912
40962,2016,17179.755337777886,8.89104
40962,2017,16992.82037125721,7.5936
40962,2018,16570.252757149592,6.09648
40962,2019,16865.790539731504,5.99584
40962,2020,17562.502304250214,7.3984000000000005
40962,2021,17748.05545741854,5.6958400000000005
40962,2022,17447.45686987869,5.197760000000001
40962,2023,17873.773269333175,5.8974400000000005
40962,2024,17967.98487065323,7.1968000000000005
40962,2025,17967.98487065323,7.1968000000000005
40962,2026,17967.98487065323,7.1968000000000005
40964,2012,28735.0675372232,14.2
40964,2013,24700.60958714325,17.9
40964,2014,23401.58529741863,13.9
40964,2015,21216.046089832496,12.6
40964,2016,20696.16050808314,11.4
40964,2017,19523.211042499093,8.5
40964,2018,19726.013847675567,6.3
40964,2019,19359.224737387187,7.9
40964,2020,17882.689289184542,10.0
40964,2021,19332.491679100196,6.9
40964,2022,21321.593127684497,5.6
40964,2023,23098.608805628013,5.9
40964,2024,23302.450902123583,7.2
40964,2025,23302.450902123583,7.2
40964,2026,23302.450902123583,7.2
40965,2012,27682.670812038465,11.995199999999999
40965,2013,28195.376829254732,13.19376
40965,2014,27922.419150765254,10.096400000000001
40965,2015,28521.273205528585,8.49664
40965,2016,28887.08543968464,9.791120000000001
40965,2017,29961.60210628077,8.291120000000001
40965,2018,28889.453594927698,6.593999999999999
40965,2019,30530.656272038417,6.494
40965,2020,29686.606971087273,8.19784
40965,2021,30816.881550174257,5.79616
40965,2022,31091.77821653294,5.39592
40965,2023,33362.92252213994,5.99472
40965,2024,33589.14583817162,6.89304
40965,2025,33589.14583817162,6.89304
40965,2026,33589.14583817162,6.89304
40972,2012,17530.700994897903,14.105419999999999
40972,2013,17708.427271725075,14.286719999999999
40972,2014,17360.07265966124,11.24336
40972,2015,17175.71990873822,9.640649999999999
40972,2016,17090.058409901703,8.929810000000002
40972,2017,16884.98492777953,7.597289999999999
40972,2018,16500.5830973724,6.07561
40972,2019,16770.485071437895,5.99729
40972,2020,17431.39180492355,7.41355
40972,2021,17582.471047472493,5.697290000000001
40972,2022,17317.020096259617,5.19187
40972,2023,17765.039982291713,5.87832
40972,2024,17839.539353927114,7.1729
40972,2025,17839.539353927114,7.1729
40972,2026,17839.539353927114,7.1729
40977,2012,27690.193271295633,12.0
40977,2013,28203.814021067927,13.2
40977,2014,27931.510378330633,10.1
40977,2015,28531.30294017995,8.5
40977,2016,28896.701455016377,9.8
40977,2017,29975.60407116774,8.3
40977,2018,28900.974025974025,6.6
40977,2019,30544.62651974139,6.5
40977,2020,29699.316153782,8.2
40977,2021,30831.97410459055,5.8
40977,2022,31105.2139151144,5.4
40977,2023,33382.54050327473,6.0
40977,2024,33609.51802524836,6.9
40977,2025,33609.51802524836,6.9
40977,2026,33609.51802524836,6.9
40979,2012,22447.21977052074,14.3
40979,2013,19249.023090586146,17.4
40979,2014,15875.569857870743,12.8
40979,2015,16100.604529459533,11.1
40979,2016,15781.62705667276,10.0
40979,2017,15089.884551951622,7.5
40979,2018,16083.919319022945,5.2
40979,2019,15377.656573255596,5.9
40979,2020,14665.170470824181,7.9
40979,2021,13679.015947102294,5.6
40979,2022,14703.803265631223,4.9
40979,2023,15939.07754688292,5.1
40979,2024,15391.921060746223,6.2
40979,2025,15391.921060746223,6.2
40979,2026,15391.921060746223,6.2
40981,2012,44571.191767102944,12.6
40981,2013,41565.66354558961,13.8
40981,2014,39409.142976153285,10.3
40981,2015,38498.72069704723,9.0
40981,2016,33555.5287882438,8.6
40981,2017,33284.68016983365,6.4
40981,2018,33541.33528673085,4.9
40981,2019,33011.53697794298,4.6
40981,2020,31849.20159328845,6.8
40981,2021,32618.496902860825,4.6
40981,2022,35744.9777193367,4.1
40981,2023,36923.01159441696,4.6
40981,2024,37178.278918433745,5.6
40981,2025,37178.278918433745,5.6
40981,2026,37178.278918433745,5.6
40982,2012,21293.90337423313,12.9
40982,2013,26375.063791783617,12.8
40982,2014,26442.3163298043,9.9
40982,2015,24570.115461523576,8.1
40982,2016,21040.73319755601,7.9
40982,2017,21430.188801660937,7.4
40982,2018,20826.650981929877,5.9
40982,2019,20820.566908371788,5.4
40982,2020,20049.36226602617,7.8
40982,2021,20652.35779938724,5.8
40982,2022,21025.59359655613,5.2
40982,2023,22151.49883928271,5.6
40982,2024,22218.26213035708,7.1
40982,2025,22218.26213035708,7.1
40982,2026,22218.26213035708,7.1
40983,2012,15145.763248936302,13.55292
40983,2013,15241.518823719536,13.42497
40983,2014,15211.913406679309,10.835280000000001
40983,2015,15259.85616074411,9.827950000000001
40983,2016,15163.941715979148,8.76323
40983,2017,14860.765496008891,7.32646
40983,2018,14722.972107218917,6.14559
40983,2019,14720.854353374536,5.90882
40983,2020,15005.059600406361,7.71913
40983,2021,15661.894018557969,5.65441
40983,2022,15446.799487230197,5.47354
40983,2023,15747.581433026848,5.580870000000001
40983,2024,16012.678313377006,6.7441
40983,2025,16012.678313377006,6.7441
40983,2026,16012.678313377006,6.7441
40988,2012,27981.399729209646,12.61314
40988,2013,27227.47094533312,14.509889999999999
40988,2014,26669.02025828046,11.15906
40988,2015,26492.540855988118,9.642669999999999
40988,2016,26611.210693106084,10.245920000000002
40988,2017,27062.52213407779,8.35574
40988,2018,26343.912624282246,6.5163899999999995
